ID,Gender,Age,Resident,Nature_Relatedness_experience1,Nature_Relatedness_self1,Nature_Relatedness_self2,Nature_Relatedness_experience2,Nature_Relatedness_self3,Nature_Relatedness_self4,PEBS_Conservation1,PEBS_Conservation2,PEBS_Conservation3,PEBS_Conservation4,PEBS_Conservation5,PEBS_Conservation6,PEBS_Conservation7,PEBS_Environmental_citizenship1,PEBS_Environmental_citizenship2,PEBS_Environmental_citizenship3,PEBS_Environmental_citizenship4,PEBS_Environmental_citizenship5,PEBS_Environmental_citizenship6,PEBS_Food1,PEBS_Food2,PEBS_Food3,PEBS_Tmnsporation1,PEBS_Tmnsporation2,PEBS_Tmnsporation3,HEAS_Affective_symptoms1,HEAS_Affective_symptoms2,HEAS_Affective_symptoms3,HEAS_Affective_symptoms4,HEAS_Rumination1,HEAS_Rumination2,HEAS_Rumination3,HEAS_Behavioural_symptoms1,HEAS_Behavioural_symptoms2,HEAS_Behavioural_symptoms3,HEAS_Anxiety_about_personal_impact1,HEAS_Anxiety_about_personal_impact2,HEAS_Anxiety_about_personal_impact3,Mental_Health_Continuum_EWB1,Mental_Health_Continuum_EWB2,Mental_Health_Continuum_EWB3,Mental_Health_Continuum_SWB1,Mental_Health_Continuum_SWB2,Mental_Health_Continuum_SWB3,Mental_Health_Continuum_SWB4,Mental_Health_Continuum_SWB5,Mental_Health_Continuum_PWB1,Mental_Health_Continuum_PWB2,Mental_Health_Continuum_PWB3,Mental_Health_Continuum_PWB4,Mental_Health_Continuum_PWB5,Mental_Health_Continuum_PWB6
419,1,19,1,3,4,4,4,4,4,5,4,5,5,5,3,5,1,1,3,2,5,3,1,1,1,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,0,3,3,3,2,3,3,3,4,5
622,1,20,1,3,4,5,4,5,5,2,4,2,4,2,4,5,1,1,3,3,5,2,5,5,5,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2541,1,21,1,3,4,3,4,4,5,5,3,4,5,5,2,5,1,1,2,2,5,2,5,5,5,3,5,5,2,2,1,1,2,1,2,3,3,3,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4
14,1,20,1,3,3,3,5,4,3,4,3,3,4,3,3,5,1,1,3,3,5,3,5,5,5,3,3,3,2,2,2,1,1,1,1,2,1,2,1,2,2,4,4,3,4,4,5,5,4,5,4,5,5,5,5
2854,1,21,2,4,4,4,4,4,5,3,4,1,5,1,2,3,1,1,2,4,5,2,5,5,5,5,3,5,2,2,2,3,4,4,2,4,3,4,2,2,2,3,3,3,2,4,2,4,0,5,4,4,4,3,4
2041,2,19,2,3,4,4,4,4,5,4,4,4,5,3,4,5,1,1,3,3,5,2,5,5,5,1,5,5,3,2,1,2,1,1,1,2,2,3,1,1,1,2,2,3,2,1,2,2,2,5,5,2,3,4,5
1475,2,19,1,2,4,5,5,5,5,5,5,5,5,4,2,5,1,5,3,3,5,2,1,5,5,3,3,5,2,2,3,3,3,2,3,3,2,3,3,3,3,4,4,4,4,5,4,5,5,5,4,5,5,4,3
555,2,20,1,3,4,5,4,4,4,5,3,4,5,3,3,5,1,1,3,3,5,3,5,5,5,5,3,5,3,2,2,1,2,3,2,2,2,2,1,1,1,4,4,4,1,4,4,4,4,4,4,5,5,5,5
2467,2,21,1,5,5,5,5,5,5,4,4,5,5,3,2,5,1,1,3,3,5,1,1,5,5,3,5,3,3,2,1,1,2,2,2,1,3,2,3,3,3,3,3,3,2,5,3,1,5,3,4,4,4,4,4
2127,2,25,2,3,4,3,3,3,4,5,5,5,5,4,5,5,1,1,4,3,5,2,5,5,1,5,5,5,3,3,3,3,2,3,3,2,2,2,3,3,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2
3135,2,18,2,2,2,3,2,4,3,3,2,2,3,2,3,5,1,1,1,1,1,3,5,5,5,3,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,4,4,4,4,4,2,1,2
904,2,19,1,2,3,4,4,4,4,4,4,4,4,4,4,5,5,1,3,3,5,3,1,1,1,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4
3166,2,20,2,2,4,4,2,4,4,4,5,2,3,4,3,5,1,1,3,3,5,3,5,1,1,1,5,3,3,3,3,2,2,2,3,1,3,3,3,3,3,2,2,1,1,2,3,2,2,3,1,1,2,2,2
2762,2,21,1,3,4,5,5,5,5,4,5,4,5,3,4,5,1,5,4,3,5,2,5,5,1,1,3,5,3,1,1,2,3,3,3,2,1,3,3,2,2,4,4,4,3,1,4,4,5,4,4,5,4,5,5
1864,2,21,1,4,2,5,4,5,5,5,5,5,5,3,1,5,1,1,3,1,5,2,5,1,1,1,1,3,3,4,2,3,3,3,3,3,1,4,2,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2978,1,19,2,2,2,5,3,4,5,2,3,1,5,1,1,3,1,1,3,2,1,3,5,5,5,3,5,5,3,3,3,3,3,1,1,1,1,1,1,1,3,2,2,3,2,2,3,3,2,3,3,3,2,3,2
1586,2,19,1,2,4,4,5,5,5,5,3,5,5,5,1,3,1,5,3,3,5,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,4,4,4,3,4,4,4,4,4,5,4,4,4,4
1335,2,20,1,3,2,4,4,4,3,4,4,3,4,4,3,5,1,1,2,2,5,3,1,5,1,3,5,3,2,2,2,2,2,2,2,3,2,3,2,3,3,3,1,3,3,4,3,3,3,3,4,4,4,3,3
1885,2,19,1,3,2,4,4,5,5,5,4,4,4,3,3,5,1,1,2,3,5,2,1,5,5,1,5,3,3,2,2,2,3,3,3,2,1,3,2,2,4,4,5,5,4,3,4,4,4,4,4,4,5,5,5
2797,2,24,2,4,4,5,4,5,5,5,4,3,5,4,5,5,1,1,3,2,1,1,5,5,5,5,5,5,2,1,1,1,1,1,2,1,1,1,1,1,2,4,4,2,3,3,4,4,4,2,3,4,4,3,4
706,1,22,1,4,4,4,4,4,4,3,3,3,3,3,3,3,1,5,3,3,5,4,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,4,5,4,5,3,0
1389,2,19,1,3,4,5,4,4,5,4,4,4,4,4,1,5,1,1,2,4,1,3,5,5,5,5,3,3,3,2,3,3,3,3,3,2,2,2,2,2,2,4,4,3,1,4,4,4,4,4,4,4,2,3,4
1016,2,20,1,2,4,4,4,4,4,4,2,2,3,2,3,3,1,5,3,2,5,1,5,5,5,5,5,3,3,3,3,3,3,3,3,2,3,4,2,2,2,4,4,3,1,3,1,1,1,1,1,4,2,2,1
418,2,19,1,3,4,4,5,3,4,5,3,5,5,3,3,5,1,5,3,3,5,4,1,5,5,5,5,5,3,2,2,3,1,2,3,3,2,3,2,2,2,3,2,2,2,2,2,2,2,3,3,2,2,2,1
1855,2,19,1,2,2,2,3,3,3,4,3,3,4,3,4,3,5,1,3,3,5,3,5,5,5,3,3,3,2,3,2,3,2,3,3,2,3,3,3,2,2,3,3,3,2,4,3,3,3,3,3,3,2,2,3
1088,2,19,2,4,3,4,4,4,4,5,5,5,5,5,4,5,1,1,4,4,5,1,5,5,5,5,3,5,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1979,1,21,1,1,4,5,5,5,5,5,4,5,5,4,1,3,1,5,4,5,1,3,1,5,5,5,5,5,3,2,2,4,3,3,4,2,2,2,3,3,3,4,4,4,4,5,4,5,5,4,4,4,4,4,5
2724,2,25,1,3,5,5,5,5,5,5,5,5,5,5,2,5,1,1,2,3,1,1,5,1,5,5,5,5,3,2,2,2,2,2,2,4,2,3,3,3,3,3,3,3,3,4,5,4,3,4,5,5,5,5,5
708,1,22,1,2,3,3,4,3,3,3,4,3,4,3,4,3,1,1,3,3,5,5,5,5,5,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,4,4,5,4,4,4,4,4,5
2645,1,21,1,3,3,5,5,5,5,5,4,4,5,4,1,3,1,1,3,3,5,1,1,1,1,3,3,5,3,3,2,2,2,2,2,2,1,2,1,1,1,5,5,5,1,5,5,5,5,5,5,5,5,5,5
2949,2,20,1,2,2,3,3,3,3,4,2,2,5,4,4,5,1,5,2,2,5,3,1,5,5,5,3,3,2,1,1,2,1,1,2,1,2,2,1,1,2,4,2,2,1,4,2,4,3,2,3,4,2,1,1
405,1,19,1,4,3,4,4,4,4,4,4,3,4,4,4,5,1,1,3,3,5,1,5,5,5,3,5,5,1,1,1,1,1,1,1,1,1,1,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4
421,2,19,1,2,5,5,5,5,5,5,5,4,5,2,3,5,5,5,4,4,5,3,1,5,5,3,5,5,2,1,1,2,2,2,2,3,2,2,1,2,2,3,3,3,3,4,4,4,4,4,4,3,4,3,3
556,2,19,2,2,4,4,4,4,4,4,3,4,4,4,4,5,1,1,4,4,5,1,1,5,5,5,3,5,2,1,1,1,2,2,2,1,1,2,2,2,2,3,4,3,3,1,3,3,3,3,3,3,3,2,3
3103,2,19,2,1,5,3,3,3,5,5,3,2,5,5,5,5,1,1,2,3,5,3,5,5,5,3,5,3,2,2,2,2,2,2,2,3,3,3,2,2,2,2,1,1,4,4,1,3,4,3,4,1,2,4,4
336,2,20,2,3,4,4,4,4,4,4,2,2,4,2,2,5,1,1,2,2,1,3,5,5,5,3,5,5,3,3,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,0,3,1,2,2,3,1,2,2
2061,1,19,1,2,4,3,3,3,3,4,3,3,5,1,1,5,1,1,3,2,1,1,5,5,5,1,5,3,2,2,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,2,1,1,3,3,1,1,3,1
1666,1,22,2,4,5,5,5,5,5,5,5,4,5,3,5,5,1,5,3,3,5,4,5,5,5,5,5,3,3,3,3,3,2,2,2,2,3,3,3,2,3,4,3,3,4,5,4,4,4,5,4,5,3,5,4
2604,2,19,1,2,3,5,4,4,4,5,4,3,4,4,1,3,1,1,3,3,5,1,5,5,5,3,5,5,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,1,1,4,3,3,3,3,3,3,3,3
704,2,19,1,2,4,3,4,3,4,5,4,5,5,4,1,5,1,5,3,3,5,1,1,5,5,3,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,4,4,4,4,4,4,4,3,3,4
66,2,21,1,3,5,4,4,3,4,5,2,2,5,2,2,3,1,1,2,2,1,2,1,5,5,5,5,5,2,2,2,3,1,1,3,1,1,1,1,3,3,4,5,3,3,4,4,5,4,4,5,5,5,5,5
198,2,20,2,5,3,5,4,4,4,5,2,1,2,1,1,5,1,1,3,2,1,1,5,5,5,3,5,3,1,1,1,1,1,2,2,1,1,1,1,1,1,4,3,1,1,3,0,5,5,3,2,2,0,2,2
2238,2,20,2,2,3,3,4,3,3,4,3,5,5,3,4,5,1,1,3,3,1,2,5,5,5,3,5,3,1,1,1,3,2,1,2,1,3,1,1,1,1,4,4,0,0,1,0,1,2,3,3,1,0,1,0
554,2,20,1,2,3,4,4,4,4,5,3,4,4,4,3,5,1,1,3,3,5,2,1,1,1,5,3,5,3,3,2,3,2,2,2,3,2,2,2,2,2,3,3,3,1,2,3,3,2,2,3,2,2,3,2
422,1,20,1,2,4,3,4,4,4,4,4,3,4,3,4,5,1,1,4,3,5,1,1,5,5,5,5,3,2,2,1,1,2,2,3,2,3,2,2,2,3,4,4,4,3,4,3,3,5,4,3,3,3,2,3
895,2,18,1,2,3,3,4,4,4,5,4,4,5,3,5,3,1,1,3,3,5,3,1,5,5,3,5,3,2,2,2,3,3,2,2,2,3,2,2,2,3,3,3,3,2,3,3,3,2,3,2,3,3,3,3
2178,2,19,1,2,3,4,3,3,4,4,4,5,4,4,4,5,1,1,2,3,1,3,1,1,5,1,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,3,3,4,4,3,3,4,4,3,4
709,2,21,1,1,4,4,3,5,5,4,4,2,4,4,2,5,1,1,3,2,5,1,5,1,5,5,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4
1770,2,23,1,4,4,5,4,4,3,5,4,4,5,3,4,5,1,1,3,3,5,1,5,5,5,1,5,3,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,3,1,4,1,4,4,3,3,3,3,3,4
1817,2,21,2,4,4,5,5,5,4,4,4,3,5,3,2,5,1,1,3,3,1,2,1,5,5,5,5,3,2,3,2,3,2,2,2,3,2,2,2,3,3,2,3,1,2,1,3,3,3,3,1,3,1,1,1
1641,2,22,1,1,2,4,3,5,5,5,5,4,4,4,4,5,1,1,3,3,5,1,5,5,5,5,5,5,3,3,3,3,3,3,3,2,2,3,2,3,2,3,3,2,1,4,2,1,1,2,2,2,2,1,1
3095,1,21,1,1,4,2,3,3,5,5,5,4,5,4,3,3,5,5,3,3,5,1,1,1,1,3,3,3,2,3,3,3,3,2,3,2,3,3,3,2,1,0,4,4,1,4,4,4,4,4,3,3,3,2,2
1941,2,19,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,1,3,3,1,1,5,1,5,5,5,5,3,3,2,3,2,2,2,2,2,2,4,3,4,5,4,4,4,5,2,4,3,5,4,5,3,5,4
3140,1,26,1,4,4,5,5,4,4,3,4,2,5,2,1,3,1,1,3,2,5,1,5,1,5,3,5,5,4,1,2,1,1,1,1,3,2,3,1,1,1,4,4,4,3,3,4,4,4,4,4,5,3,5,5
544,2,19,1,2,4,3,4,3,5,5,4,3,4,4,3,3,1,1,3,3,5,2,5,5,5,3,5,5,2,1,2,2,3,2,2,2,1,2,1,1,2,4,3,3,1,1,1,2,3,2,3,3,3,3,3
3219,2,21,1,1,4,4,4,5,5,5,5,5,5,3,4,5,1,5,2,3,5,1,5,5,5,1,5,3,3,2,1,2,2,2,2,2,1,3,2,2,2,4,4,4,3,4,4,4,3,5,2,4,1,3,3
1255,1,21,1,4,4,4,4,4,5,5,5,4,5,5,5,5,1,1,3,3,5,2,5,1,5,3,3,5,2,1,1,1,1,2,2,1,2,2,2,2,2,4,4,3,3,3,4,4,4,4,3,4,3,3,4
1177,2,19,1,3,4,4,4,4,4,4,4,5,4,3,2,5,1,1,2,3,5,2,1,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,4,4,4,5,5,5,5,5
1089,2,20,1,3,4,3,3,3,3,5,4,4,5,3,1,5,1,1,3,3,5,3,5,5,5,3,3,5,3,2,3,3,3,2,3,2,3,3,3,3,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2
1014,2,20,1,3,3,5,5,5,5,5,5,4,5,5,5,3,1,1,3,2,5,2,5,5,5,3,3,3,2,1,1,2,1,1,1,2,2,2,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2435,2,20,1,1,3,4,4,3,4,5,2,4,4,4,4,3,1,1,3,3,5,3,5,5,5,3,5,3,3,2,2,2,2,2,2,2,3,3,3,3,2,3,3,2,1,1,1,1,1,1,1,1,1,2,2
2146,1,22,2,3,4,4,3,4,4,4,3,4,4,3,2,1,1,1,2,3,5,3,5,5,5,5,5,3,1,1,1,1,1,1,1,1,1,1,1,2,1,4,3,3,1,3,4,5,4,5,4,5,4,3,4
2164,2,18,1,3,4,5,4,5,5,4,4,4,4,4,4,5,1,1,4,3,5,3,5,5,5,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,4,4,1,3,4,3,4,4,4,3,3,3
2750,2,19,1,1,4,4,4,4,4,5,5,5,5,5,5,5,1,1,2,2,5,2,5,5,5,5,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,3,0,1,0,1,2,1,1,1,1
1090,2,22,1,2,3,4,3,4,5,4,4,2,4,3,3,1,1,1,3,3,5,2,5,5,5,3,5,5,2,2,3,2,2,2,2,2,2,3,2,2,2,3,3,2,2,0,3,3,3,3,3,3,3,3,3
672,1,19,1,5,3,3,4,4,4,5,3,2,5,4,2,1,1,1,3,2,5,2,5,5,5,3,3,3,1,2,1,1,1,2,2,2,3,2,2,2,2,1,1,0,0,1,0,0,0,1,4,4,3,2,1
2320,2,19,1,2,3,3,4,4,1,4,4,5,3,4,4,5,1,1,3,3,5,5,1,5,1,3,5,3,3,2,2,3,2,2,2,3,1,3,2,2,2,2,1,1,1,0,1,3,1,1,2,1,1,0,2
2436,2,20,1,1,4,5,3,5,5,5,2,3,5,2,3,5,1,1,2,2,5,3,5,5,5,3,5,3,3,2,1,2,2,2,2,2,2,2,1,2,2,4,4,4,0,4,4,3,4,4,3,4,1,2,1
3218,2,21,1,3,2,4,3,4,4,5,5,1,5,4,5,5,5,1,3,3,5,3,1,5,1,5,5,5,2,1,1,1,3,2,2,1,4,2,1,3,2,3,3,1,2,2,3,4,2,3,3,3,1,1,1
557,1,20,1,3,3,4,4,3,5,4,3,5,5,4,2,5,1,5,3,3,5,3,1,5,1,3,5,5,3,2,2,1,1,2,2,1,3,2,2,2,2,4,3,3,2,3,4,4,4,3,4,4,4,5,3
2454,1,22,1,3,4,5,4,5,5,4,3,4,5,4,4,5,1,5,2,2,5,3,1,1,1,3,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,5,4,5,4,5,4,5,4,4,5,5
73,1,24,1,2,5,5,5,5,5,4,4,4,5,2,2,5,1,1,4,4,5,1,5,1,1,5,5,5,2,2,2,1,1,1,1,1,1,1,2,1,1,5,5,5,5,5,5,4,5,5,5,5,5,4,5
551,2,20,1,2,4,3,3,3,3,4,4,4,4,3,3,5,1,1,3,3,5,3,1,1,1,5,3,3,3,2,1,1,1,1,1,2,4,3,2,2,3,3,3,3,1,1,1,4,3,3,3,4,3,3,3
1380,2,19,1,3,2,2,3,2,2,4,3,4,5,3,1,5,1,5,2,2,5,2,1,1,5,3,3,3,3,2,2,2,2,2,2,1,1,1,2,2,1,3,4,4,4,4,5,5,4,4,4,4,5,4,4
1980,2,20,1,2,3,4,3,4,3,4,2,3,5,2,1,3,1,1,2,2,1,1,5,5,5,5,5,5,2,1,1,1,1,1,1,2,1,2,2,2,2,3,3,3,1,0,1,3,3,3,3,3,3,3,3
517,2,20,1,5,3,4,5,5,4,5,5,3,4,4,3,3,1,5,4,4,5,2,5,5,5,5,5,5,2,2,1,1,1,1,1,1,1,2,1,1,1,4,4,4,3,4,4,4,4,4,4,3,4,4,4
906,2,21,1,1,3,3,3,3,4,3,3,5,4,3,3,5,5,5,3,3,5,1,1,1,1,3,3,3,3,2,2,1,3,3,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,3,3,2
2258,2,20,1,1,3,3,3,3,4,5,5,5,5,5,5,5,5,1,2,2,5,2,1,1,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,2,3,4,4,4,4,4,4,4,4
2585,1,20,1,2,4,4,5,4,4,5,3,3,3,4,4,3,5,1,3,3,5,2,5,1,1,3,3,5,3,3,2,3,2,2,2,2,3,3,2,2,3,2,3,3,2,1,4,2,2,2,3,2,2,3,3
2457,1,23,2,2,4,4,4,4,4,5,4,4,5,3,5,3,1,1,3,4,5,3,5,5,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2404,1,24,1,1,4,4,4,4,4,4,4,3,5,4,3,5,1,1,1,2,1,3,1,5,5,3,3,3,2,2,2,2,2,2,2,4,4,3,2,3,2,3,2,2,3,2,3,1,1,3,3,3,3,2,1
675,2,19,1,4,4,4,3,4,4,5,4,3,5,3,2,5,1,1,3,2,5,1,5,5,5,1,1,3,1,1,2,1,1,1,1,2,1,2,1,1,1,3,1,2,1,1,1,0,1,1,1,1,1,1,1
746,2,20,1,1,4,3,3,3,2,4,4,4,4,3,1,3,1,1,3,2,5,2,1,5,5,5,3,3,3,3,1,3,1,1,1,1,1,3,2,2,2,4,4,4,4,5,4,5,4,5,4,4,4,1,4
3194,2,21,2,1,5,5,4,5,5,5,4,2,5,4,4,5,1,1,3,2,5,4,5,5,5,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,3,4,3,3,2,3,5,4,4,4,4
1823,1,19,2,3,3,3,4,3,5,4,4,4,4,4,4,3,1,1,3,3,5,2,5,5,5,1,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,3,4,5,5,4,5,4,4,4,4,4
3,1,21,2,2,4,5,5,5,5,4,2,3,5,2,3,5,1,1,3,3,5,1,5,5,5,3,3,5,3,2,2,2,2,2,1,3,3,3,3,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1
2437,2,21,1,2,3,3,3,3,3,4,4,3,4,3,3,3,1,1,3,3,5,2,1,5,1,3,3,3,3,3,3,3,2,2,2,3,3,3,2,2,2,4,4,4,2,4,2,4,3,4,4,4,4,4,4
141,2,25,1,3,2,5,3,5,5,4,4,3,5,3,5,3,1,5,2,2,1,1,5,5,1,5,5,5,3,2,3,3,3,3,3,2,4,3,2,2,3,3,3,3,1,4,1,1,1,4,4,4,4,4,4
1273,1,19,1,4,4,3,3,3,4,4,3,4,3,4,3,3,1,1,2,2,5,2,5,1,1,3,5,5,3,3,3,3,2,3,3,3,3,2,4,3,3,2,3,3,2,2,2,2,2,4,5,1,2,2,2
1200,1,20,1,2,4,5,4,5,5,5,3,3,5,4,2,3,1,1,4,3,1,3,1,5,5,3,5,5,3,2,2,3,2,2,3,4,4,3,2,2,2,2,0,2,2,0,1,1,1,0,3,1,1,1,0
1818,1,23,1,2,4,5,5,5,5,5,5,3,4,3,2,5,1,1,2,2,5,2,5,1,5,3,5,3,1,1,1,1,2,2,2,1,4,1,3,3,2,4,4,4,2,4,4,4,5,4,1,4,4,4,4
1561,2,23,1,1,3,3,3,4,4,5,5,5,4,3,4,3,1,1,3,3,5,3,1,5,1,3,3,5,2,2,2,2,2,2,2,3,2,2,2,2,2,5,4,4,1,3,4,4,4,4,4,4,4,4,4
2392,2,19,1,2,4,4,3,5,4,3,3,5,5,4,4,5,1,5,3,3,1,4,5,5,5,5,3,5,3,3,3,2,3,2,3,3,3,3,2,3,3,3,1,1,1,4,2,3,2,2,3,2,2,2,1
540,2,19,1,3,4,4,4,4,4,5,3,5,5,3,5,3,1,5,4,3,5,2,1,5,1,3,5,5,2,2,2,2,2,2,2,3,2,2,2,2,2,4,4,4,2,3,3,4,3,3,3,3,3,2,3
2583,2,20,1,2,3,4,4,4,3,4,3,4,4,4,4,3,1,1,3,3,5,4,5,5,1,3,5,3,2,2,2,3,1,1,1,2,2,2,2,2,2,4,3,4,3,3,3,4,3,4,4,4,4,4,4
2508,2,22,2,2,4,4,4,4,4,5,3,4,5,3,4,5,1,1,2,2,5,1,5,5,5,1,5,5,3,2,2,2,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4
907,1,18,1,2,3,3,3,3,3,4,4,3,2,2,2,5,1,1,2,2,5,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,4,4,3,3,3,3,3,3,3,3
619,1,20,1,4,4,4,4,4,4,4,4,2,4,4,4,5,1,1,3,3,5,2,1,1,1,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,4,4,3,2,1,2,1,1,3,3,2,1,1,2
427,1,19,2,1,5,3,2,4,5,5,3,4,5,4,4,5,5,5,4,1,5,3,5,5,5,5,5,5,2,2,3,3,2,2,1,4,1,3,3,3,2,3,4,5,2,3,2,3,2,4,2,3,1,3,1
559,2,19,1,3,2,3,3,3,3,5,3,4,5,3,3,3,1,1,2,2,5,3,1,1,5,5,5,3,3,3,2,2,2,2,2,2,2,2,2,2,2,4,3,4,1,1,1,3,4,4,4,4,4,4,4
2898,2,19,1,2,5,5,5,4,5,5,5,4,5,5,5,5,1,1,5,4,5,1,1,1,5,3,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,4,5,5,5,5,5,5,5,5,5,5
2919,2,20,1,2,4,4,4,4,4,5,3,4,5,2,3,3,1,1,2,3,5,1,5,5,5,3,3,5,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,0,1,1,1,1,1,1,1,2,1
1391,2,20,1,1,4,4,3,3,3,4,3,2,5,4,4,5,5,1,2,2,5,3,5,5,1,3,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,3,4,4,4,5,3,4,4,4,4
3046,1,30,2,4,5,4,4,5,5,5,5,5,5,5,5,5,1,1,3,3,5,2,5,5,1,3,5,3,3,2,2,2,3,2,2,2,4,4,2,2,3,3,2,1,2,2,4,3,3,0,4,2,3,1,4
1801,2,19,1,4,3,4,4,4,5,4,3,3,5,3,3,5,1,5,3,3,5,3,1,5,1,3,5,3,3,2,1,2,2,2,2,2,2,3,3,3,2,3,3,3,1,2,3,3,3,3,3,3,3,3,3
1971,2,21,1,2,4,4,4,2,4,4,4,4,4,4,4,5,1,5,3,2,5,3,1,5,5,3,5,5,3,2,1,2,2,2,2,2,3,3,2,2,2,4,3,3,3,3,3,3,3,2,4,3,3,3,3
2661,1,19,2,3,4,4,4,4,5,4,3,4,4,4,3,5,1,1,3,3,5,2,5,1,5,3,3,3,2,2,1,2,2,2,2,3,3,2,3,2,2,3,3,3,2,1,1,1,1,5,2,1,1,1,2
1983,1,20,1,1,1,5,5,5,5,5,4,5,5,3,3,5,5,5,4,4,5,3,1,1,1,3,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5
202,2,21,2,2,4,4,2,3,4,3,3,3,5,3,3,5,1,1,2,3,1,4,5,5,5,5,5,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,2,2,2,3,2,2,1,1,1,1,1,1,1
1774,1,20,2,3,4,4,4,4,4,5,4,4,5,4,4,3,1,1,3,3,5,5,5,1,5,5,5,5,2,1,1,2,1,1,1,1,2,2,2,2,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4
1092,2,23,1,3,4,5,5,5,5,5,5,5,5,5,5,5,5,1,4,4,5,2,1,5,5,3,5,3,3,3,3,2,3,3,3,2,2,2,3,3,3,4,5,3,1,1,4,4,4,4,4,4,3,3,3
711,1,21,1,2,3,3,4,2,3,4,4,2,4,3,3,5,1,1,2,2,5,1,5,5,5,1,3,5,1,1,1,1,1,1,1,1,2,2,1,1,1,3,3,2,1,0,1,3,3,4,3,1,1,2,3
1193,1,19,1,2,3,4,3,3,3,5,5,3,5,2,4,3,1,1,3,2,1,1,5,5,5,5,3,5,2,2,1,2,2,2,2,1,2,3,2,2,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4
1271,1,20,2,4,3,3,3,3,3,5,3,5,5,3,4,5,1,1,2,2,5,4,1,5,5,3,5,5,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,1,2,2,2,3,1,3,3,1,1,1
2758,2,19,1,1,3,4,4,4,4,5,4,4,5,5,5,5,5,1,4,3,5,1,1,5,5,5,3,3,3,3,3,3,2,3,2,2,2,3,2,2,3,4,4,4,4,4,3,4,3,5,3,5,4,5,5
1537,2,20,1,1,4,4,3,4,3,4,3,3,3,2,2,5,1,1,2,2,5,1,1,5,5,3,3,3,3,2,3,3,1,1,1,3,4,3,2,2,2,3,3,3,2,5,5,5,5,5,5,5,4,5,4
1020,2,22,1,2,4,3,5,4,5,5,5,5,5,3,4,5,1,1,3,3,5,1,5,1,5,5,5,5,2,2,1,2,1,1,1,1,1,1,1,1,1,4,4,4,3,5,5,5,5,5,5,5,5,5,5
